Number, Label, Comment, X, Y, Z, X_Toe, Y_Toe, Z_Toe, Diameter, Length, Subdrilling, Stemming, Burden, Spacing, Angle, Azimuth, WaterLevel, DetonatingTime, GlobalId, DesignCharge, InputedCharge, Row_Number, Detonators, Boosters, PathLetter
602, , , 748822.480, 8930495.440, 210.744, 748822.480, 8930495.440, 200.244, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10402, e4ad35a1-1453-466a-bd1c-6a036db27de3, 0.0, 126.300, 0, DVT 15 m :1 ud, , 
603, , , 748824.080, 8930492.940, 210.660, 748824.080, 8930492.940, 199.660, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10334, 249a6aa7-798b-44df-93e4-3ed1bf774d99, 0.0, 134.200, 0, DVT 15 m :1 ud, , 
604, , , 748825.680, 8930490.440, 210.979, 748825.680, 8930490.440, 199.779, 0.127, 11.200, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10270, dc0b74d6-720b-418b-aa22-bc376bad4457, 0.0, 147.800, 0, DVT 15 m :1 ud, , 
605, , , 748827.290, 8930487.940, 210.992, 748827.290, 8930487.940, 199.992, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10216, bbb24b9b-d672-4560-ab59-a2ba660030d6, 0.0, 143.800, 0, DVT 15 m :1 ud, , 
606, , , 748828.890, 8930485.440, 210.936, 748828.890, 8930485.440, 200.136, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10154, 1c59fd1c-94e3-4f09-bbd5-5ce73271a23a, 0.0, 135.000, 0, DVT 15 m :1 ud, , A
607, , , 748830.490, 8930482.940, 211.009, 748830.490, 8930482.940, 200.009, 0.127, 11.000, 0.600, 3.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10104, 5dfdc314-e057-449e-b880-ec88d5af371a, 0.0, 129.900, 0, DVT 15 m :1 ud, , A
608, , , 748829.280, 8930480.040, 211.010, 748829.280, 8930480.040, 200.010, 0.127, 11.000, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10091, 7907a4fe-85f3-4d78-9c7a-1ee3665938d7, 0.0, 108.500, 0, DVT 15 m :1 ud, , A
609, , , 748827.680, 8930482.550, 211.016, 748827.680, 8930482.550, 199.816, 0.127, 11.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10142, 5495e2b2-adfc-4c71-8657-d8041fdc48f4, 0.0, 120.000, 0, DVT 15 m :1 ud, , A
610, , , 748826.070, 8930485.050, 210.809, 748826.070, 8930485.050, 200.509, 0.127, 10.300, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10204, d143ddec-754b-4328-8ad5-0d822dded60c, 0.0, 131.300, 0, DVT 15 m :1 ud, , 
611, , , 748824.470, 8930487.550, 210.789, 748824.470, 8930487.550, 200.489, 0.127, 10.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10257, f60a9365-3364-457e-876b-cc9634ead12b, 0.0, 122.300, 0, DVT 15 m :1 ud, , 
612, , , 748822.870, 8930490.050, 210.688, 748822.870, 8930490.050, 200.188, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10318, 682e2691-b9fd-4f47-93ac-d0ab4bb769c8, 0.0, 118.200, 0, DVT 15 m :1 ud, , 
613, , , 748821.270, 8930492.550, 210.940, 748821.270, 8930492.550, 199.440, 0.127, 11.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10386, 697a0a84-412b-4f46-95b1-085463ab1f24, 0.0, 137.800, 0, DVT 15 m :1 ud, , 
614, , , 748819.660, 8930495.050, 210.727, 748819.660, 8930495.050, 200.227, 0.127, 10.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10462, bd16c4e4-cef9-4601-aef6-7bcd415859de, 0.0, 136.000, 0, DVT 15 m :1 ud, , 
615, , , 748818.060, 8930497.550, 210.717, 748818.060, 8930497.550, 199.517, 0.127, 11.200, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10514, 7018f875-2462-41d5-8090-ca8e2e7a8ec5, 0.0, 138.700, 0, DVT 15 m :1 ud, , 
616, , , 748816.460, 8930500.050, 210.462, 748816.460, 8930500.050, 199.462, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10590, ead3ccfc-7325-446e-8dfa-e7c7466ef238, 0.0, 136.000, 0, DVT 15 m :1 ud, , 
617, , , 748814.850, 8930502.550, 210.606, 748814.850, 8930502.550, 199.606, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10670, a29236f5-03b7-42de-ad88-b471079f4df8, 0.0, 120.000, 0, DVT 15 m :1 ud, , 
618, , , 748813.250, 8930505.050, 210.337, 748813.250, 8930505.050, 199.837, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10748, 5054b667-3ab3-45f8-b9ac-4f0bacc236ce, 0.0, 146.000, 0, DVT 15 m :1 ud, , 
619, , , 748811.650, 8930507.550, 210.379, 748811.650, 8930507.550, 200.179, 0.127, 10.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10824, 403ffaf3-e06d-4fc0-abec-e3b2c70c7658, 0.0, 148.000, 0, DVT 15 m :1 ud, , 
620, , , 748810.040, 8930510.050, 210.114, 748810.040, 8930510.050, 199.714, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10904, 37ce1ab0-87a0-4d7e-ab0b-0fc50b0e808d, 0.0, 132.700, 0, DVT 15 m :1 ud, , 
621, , , 748808.440, 8930512.550, 210.058, 748808.440, 8930512.550, 199.558, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10972, 72e490de-b661-4e74-935a-9141ed5995e5, 0.0, 113.400, 0, DVT 15 m :1 ud, , 
622, , , 748806.840, 8930515.050, 209.981, 748806.840, 8930515.050, 199.981, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11048, a80c99b0-499e-4c14-be8a-1606ac1f3471, 0.0, 132.100, 0, DVT 15 m :1 ud, , 
623, , , 748805.240, 8930517.550, 209.930, 748805.240, 8930517.550, 200.930, 0.127, 9.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11124, 7a4afadd-d19d-4c2d-a852-e9ba103bb5c0, 0.0, 122.100, 0, DVT 15 m :1 ud, , 
624, , , 748803.630, 8930520.050, 210.041, 748803.630, 8930520.050, 199.041, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11204, a63126d3-aeb4-47bb-a979-0cc861b4b423, 0.0, 114.700, 0, DVT 15 m :1 ud, , 
625, , , 748802.030, 8930522.550, 209.873, 748802.030, 8930522.550, 199.873, 0.127, 10.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11280, 9d596180-3f88-4bc4-80bf-dd6d26ae875f, 0.0, 124.000, 0, DVT 15 m :1 ud, , 
626, , , 748800.430, 8930525.050, 209.830, 748800.430, 8930525.050, 199.830, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11328, 8c5bd786-4b6d-4d6d-8e43-7c6b8745e3f6, 0.0, 124.900, 0, DVT 15 m :1 ud, , 
627, , , 748798.820, 8930527.550, 209.757, 748798.820, 8930527.550, 199.257, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11404, a6a7a82a-909c-479c-8b13-78d6fc7a06a8, 0.0, 60.100, 0, DVT 15 m :1 ud, , 
628, , , 748797.220, 8930530.050, 209.736, 748797.220, 8930530.050, 199.136, 0.127, 10.600, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11480, f8004953-46f7-46d8-b62a-2a1f3f119983, 0.0, 120.500, 0, DVT 15 m :1 ud, , B
629, , , 748795.620, 8930532.550, 209.723, 748795.620, 8930532.550, 199.323, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11554, 8b4913d7-2244-4a7e-b88c-3d60be3c1644, 0.0, 114.500, 0, DVT 15 m :1 ud, , B
630, , , 748794.010, 8930535.050, 209.631, 748794.010, 8930535.050, 199.231, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11606, d2a264ee-731d-42ad-9066-ad230733aa81, 0.0, 129.100, 0, DVT 15 m :1 ud, , B
631, , , 748792.410, 8930537.550, 209.471, 748792.410, 8930537.550, 199.671, 0.127, 9.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11696, 585c8335-3e74-4625-bc64-7c26d7b4180f, 0.0, 109.900, 0, DVT 15 m :1 ud, , B
632, , , 748790.810, 8930540.050, 209.484, 748790.810, 8930540.050, 199.484, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11746, 0764e895-37c4-47eb-bc1b-eafa0d79a198, 0.0, 123.100, 0, DVT 15 m :1 ud, , B
633, , , 748789.140, 8930542.510, 209.774, 748789.140, 8930542.510, 199.574, 0.127, 10.200, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11833, c801ff0e-ae5b-4db3-81c6-73923b5868f2, 0.0, 124.900, 0, DVT 15 m :1 ud, , B
634, , , 748787.250, 8930544.770, 209.912, 748787.250, 8930544.770, 199.412, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11903, 432b7189-06dd-4712-bce4-4dc27ede227d, 0.0, 138.000, 0, DVT 15 m :1 ud, , B
635, , , 748785.000, 8930546.710, 210.169, 748785.000, 8930546.710, 199.669, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11972, 075df90f-19bc-4c39-bf9e-dbd66eb217ab, 0.0, 138.600, 0, DVT 15 m :1 ud, , B
636, , , 748782.750, 8930548.650, 210.142, 748782.750, 8930548.650, 199.342, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 6.000, 12017, c9858207-532a-4a30-8932-0bfe432d80b6, 0.0, 120.400, 0, DVT 15 m :1 ud, , B
637, , , 748780.500, 8930550.590, 210.087, 748780.500, 8930550.590, 200.087, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12113, 1b7647e7-c752-4a10-8f89-a338acb766d0, 0.0, 116.100, 0, DVT 15 m :1 ud, , B
638, , , 748778.250, 8930552.520, 210.119, 748778.250, 8930552.520, 199.619, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 12181, bdb2129b-8fd7-4b41-9da5-21465df82b45, 0.0, 110.300, 0, DVT 15 m :1 ud, , B
639, , , 748776.000, 8930554.460, 210.216, 748776.000, 8930554.460, 200.016, 0.127, 10.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12228, 03efb92e-8e6e-42a5-86f1-46e066d32d98, 0.0, 104.900, 0, DVT 15 m :1 ud, , B
640, , , 748773.750, 8930556.400, 210.290, 748773.750, 8930556.400, 199.590, 0.127, 10.700, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12297, fcdf0946-420d-41a4-8f78-5b93e9c0a7ad, 0.0, 113.100, 0, DVT 15 m :1 ud, , B
641, , , 748771.500, 8930558.340, 210.180, 748771.500, 8930558.340, 199.680, 0.127, 10.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12353, cb6271e2-65f2-4ec5-95ed-bbc0e92ca3b6, 0.0, 133.800, 0, DVT 15 m :1 ud, , B
642, , , 748769.250, 8930560.280, 210.235, 748769.250, 8930560.280, 199.735, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 12425, db81e458-d03e-412f-8f5e-18e7756290a2, 0.0, 130.100, 0, DVT 15 m :1 ud, , B
643, , , 748767.000, 8930562.220, 210.072, 748767.000, 8930562.220, 199.772, 0.127, 10.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12491, ec66bc64-d2f4-48c4-a8a8-ed63cbc783a2, 0.0, 132.200, 0, DVT 15 m :1 ud, , B
644, , , 748764.670, 8930564.060, 210.097, 748764.670, 8930564.060, 199.597, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12555, 08ab6256-2884-4486-854a-4208e3c1eb78, 0.0, 124.100, 0, DVT 15 m :1 ud, , B
645, , , 748762.350, 8930565.910, 209.972, 748762.350, 8930565.910, 199.772, 0.127, 10.200, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12619, 3f32d58d-ef3c-4547-a7fa-07bb48e44417, 0.0, 118.100, 0, DVT 15 m :1 ud, , B
646, , , 748760.020, 8930567.750, 209.966, 748760.020, 8930567.750, 199.666, 0.127, 10.300, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12682, bd89fe6e-9028-4e3b-b1c7-76320a78b516, 0.0, 128.300, 0, DVT 15 m :1 ud, , B
647, , , 748757.690, 8930569.600, 210.035, 748757.690, 8930569.600, 199.635, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12735, b3fcedda-db2a-40bc-96d4-f05ce88e75ba, 0.0, 150.800, 0, DVT 15 m :1 ud, , B
648, , , 748754.970, 8930570.720, 210.143, 748754.970, 8930570.720, 199.743, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12805, cb533a39-98eb-4afe-8cb8-7180a9d3ba19, 0.0, 142.400, 0, DVT 15 m :1 ud, , B
649, , , 748752.160, 8930571.670, 209.843, 748752.160, 8930571.670, 199.643, 0.127, 10.200, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12859, 69b3471a-7d18-40c7-b48f-3679d20ddc2f, 0.0, 134.700, 0, DVT 15 m :1 ud, , B
650, , , 748749.340, 8930572.620, 209.832, 748749.340, 8930572.620, 199.532, 0.127, 10.300, 0.600, 2.800, 0.000, 0.000, 0.0, 0.0, 0.000, 12929, b4fda731-2c08-4562-a93e-df93808e5ab2, 0.0, 136.500, 0, DVT 15 m :1 ud, , B
654, , , 748754.150, 8930568.280, 210.140, 748754.150, 8930568.280, 199.740, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12789, dec5fb38-6d07-4f8a-85cf-0d2dcc33ef5e, 0.0, 144.900, 0, DVT 15 m :1 ud, , B
655, , , 748756.790, 8930567.020, 209.998, 748756.790, 8930567.020, 199.798, 0.127, 10.200, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12719, 645199aa-b543-45eb-9488-57af631301d4, 0.0, 157.800, 0, DVT 15 m :1 ud, , B
656, , , 748759.120, 8930565.170, 210.035, 748759.120, 8930565.170, 199.435, 0.127, 10.600, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12669, 652ff60e-298a-46de-80ed-af06692ded0e, 0.0, 162.400, 0, DVT 15 m :1 ud, , B
657, , , 748761.450, 8930563.330, 210.045, 748761.450, 8930563.330, 199.745, 0.127, 10.300, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12606, 90f98c9f-d1f4-4f19-876a-ec4647e85d5b, 0.0, 155.800, 0, DVT 15 m :1 ud, , B
658, , , 748763.770, 8930561.480, 210.256, 748763.770, 8930561.480, 199.756, 0.127, 10.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12538, a4c80f9e-b72d-42b4-9b77-cdc1f7d9c852, 0.0, 136.900, 0, DVT 15 m :1 ud, , B
659, , , 748766.070, 8930559.610, 210.172, 748766.070, 8930559.610, 199.772, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12471, d7fcd699-ba77-45c7-8d02-01f49b218237, 0.0, 137.400, 0, DVT 15 m :1 ud, , B
660, , , 748768.330, 8930557.670, 210.311, 748768.330, 8930557.670, 199.911, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12409, 266e3155-5e78-4ab1-b1b9-d816741b3079, 0.0, 126.000, 0, DVT 15 m :1 ud, , B
661, , , 748770.580, 8930555.730, 210.298, 748770.580, 8930555.730, 199.598, 0.127, 10.700, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12333, c4fc0e6d-68ca-492f-bd62-29c1de156bf1, 0.0, 122.000, 0, DVT 15 m :1 ud, , B
662, , , 748772.830, 8930553.790, 210.223, 748772.830, 8930553.790, 199.223, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12281, 0f941ba0-8ef6-4237-96fb-6bee4d68d903, 0.0, 146.500, 0, DVT 15 m :1 ud, , B
663, , , 748775.080, 8930551.850, 210.158, 748775.080, 8930551.850, 199.458, 0.127, 10.700, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12215, 85e43e36-7317-4342-98f1-f47a84ab8096, 0.0, 142.700, 0, DVT 15 m :1 ud, , B
664, , , 748777.330, 8930549.910, 210.177, 748777.330, 8930549.910, 199.177, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12161, 28dc1f12-8f40-4930-8d1a-a867be9c58a4, 0.0, 134.400, 0, DVT 15 m :1 ud, , B
665, , , 748779.580, 8930547.980, 210.123, 748779.580, 8930547.980, 199.323, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12089, b117e617-9a61-4d32-aa3f-aca19fd791e4, 0.0, 120.000, 0, DVT 15 m :1 ud, , B
666, , , 748781.830, 8930546.040, 210.049, 748781.830, 8930546.040, 199.049, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12001, bc77652a-910b-4781-b680-3c0f0dfef148, 0.0, 130.600, 0, DVT 15 m :1 ud, , B
667, , , 748784.080, 8930544.100, 210.015, 748784.080, 8930544.100, 199.015, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11948, 153b5501-ad21-4a86-b61d-5613c2df24db, 0.0, 141.400, 0, DVT 15 m :1 ud, , B
668, , , 748786.270, 8930542.110, 209.901, 748786.270, 8930542.110, 199.401, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11882, 8ff0b240-cc4c-49dc-804e-e9dfc48a2181, 0.0, 129.600, 0, DVT 15 m :1 ud, , B
669, , , 748787.970, 8930539.670, 209.890, 748787.970, 8930539.670, 199.390, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11813, f2740632-5f0e-4cb4-960f-bd8febe71091, 0.0, 132.600, 0, DVT 15 m :1 ud, , B
670, , , 748789.580, 8930537.180, 209.777, 748789.580, 8930537.180, 199.577, 0.127, 10.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11730, cd23d1ed-d270-4be9-8a24-83a761c2a1ec, 0.0, 134.300, 0, DVT 15 m :1 ud, , B
671, , , 748791.190, 8930534.680, 209.691, 748791.190, 8930534.680, 199.291, 0.127, 10.400, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11676, c81958ab-3e27-49c5-876b-5d681f81ea7a, 0.0, 127.400, 0, DVT 15 m :1 ud, , B
672, , , 748792.790, 8930532.180, 209.861, 748792.790, 8930532.180, 199.861, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11590, 3ee371f3-a88c-4f6a-a49f-3986cf8f949d, 0.0, 110.000, 0, DVT 15 m :1 ud, , B
673, , , 748794.390, 8930529.680, 209.779, 748794.390, 8930529.680, 199.779, 0.127, 10.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11534, 8f316a07-a5b1-4ab3-9532-ce8fed69b86b, 0.0, 123.600, 0, DVT 15 m :1 ud, , B
674, , , 748796.000, 8930527.180, 209.827, 748796.000, 8930527.180, 199.527, 0.127, 10.300, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11460, 775f3610-e9bf-41ea-a26f-039238bf339c, 0.0, 132.700, 0, DVT 15 m :1 ud, , B
675, , , 748797.600, 8930524.680, 209.781, 748797.600, 8930524.680, 199.581, 0.127, 10.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11384, 70fc6372-0552-48d5-aba4-b872b614c6d6, 0.0, 130.000, 0, DVT 15 m :1 ud, , 
676, , , 748799.200, 8930522.180, 209.954, 748799.200, 8930522.180, 199.954, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11308, b657cbff-9b27-4e89-ab83-74f0b985349e, 0.0, 121.700, 0, DVT 15 m :1 ud, , 
677, , , 748800.810, 8930519.680, 210.083, 748800.810, 8930519.680, 199.683, 0.127, 10.400, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11252, f8a29fce-8f6c-4844-a679-6eb904a362d3, 0.0, 137.800, 0, DVT 15 m :1 ud, , 
678, , , 748802.410, 8930517.180, 210.072, 748802.410, 8930517.180, 199.672, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11176, 19dd4907-7223-425b-8964-8ae69b714737, 0.0, 111.300, 0, DVT 15 m :1 ud, , 
679, , , 748804.010, 8930514.680, 210.074, 748804.010, 8930514.680, 206.074, 0.127, 4.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11100, 5014c475-3f97-4ae7-a8fd-3e5c84008660, 0.0, 24.000, 0, DVT 15 m :1 ud, , 
680, , , 748805.610, 8930512.180, 209.997, 748805.610, 8930512.180, 199.597, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11024, 0ea95016-4c68-4902-b627-48330ebe53cc, 0.0, 127.200, 0, DVT 15 m :1 ud, , 
682, , , 748808.820, 8930507.180, 210.113, 748808.820, 8930507.180, 199.613, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10876, 2d56b77c-61da-45a7-9e01-7eabf857389b, 0.0, 136.700, 0, DVT 15 m :1 ud, , 
683, , , 748810.420, 8930504.680, 210.217, 748810.420, 8930504.680, 200.717, 0.127, 9.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10800, 3480412b-ff0c-45c7-a9ac-add26c7be31d, 0.0, 130.500, 0, DVT 15 m :1 ud, , 
685, , , 748813.630, 8930499.680, 210.563, 748813.630, 8930499.680, 199.563, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10650, f04355ae-0390-4369-8396-3e6e27914ca0, 0.0, 129.200, 0, DVT 15 m :1 ud, , 
686, , , 748815.230, 8930497.180, 210.583, 748815.230, 8930497.180, 199.283, 0.127, 11.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10570, 71c0286d-f905-4b8a-b18f-07f11d43ee49, 0.0, 129.700, 0, DVT 15 m :1 ud, , 
687, , , 748816.840, 8930494.680, 210.696, 748816.840, 8930494.680, 199.696, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10494, 67823a68-1924-4d9f-9614-8bad68bee19a, 0.0, 134.100, 0, DVT 15 m :1 ud, , 
688, , , 748818.440, 8930492.180, 210.651, 748818.440, 8930492.180, 199.651, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10438, 13cc6ce2-c0c6-4d7e-bb22-19fc5d64c368, 0.0, 142.500, 0, DVT 15 m :1 ud, , 
689, , , 748820.040, 8930489.680, 210.799, 748820.040, 8930489.680, 200.299, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10366, 205c8643-54bc-460c-be35-38c39beffab1, 0.0, 127.400, 0, DVT 15 m :1 ud, , 
690, , , 748821.640, 8930487.180, 210.822, 748821.640, 8930487.180, 199.822, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10302, 1cce4502-d8d0-4183-bb85-b16086ff13b5, 0.0, 142.300, 0, DVT 15 m :1 ud, , 
691, , , 748823.250, 8930484.680, 210.931, 748823.250, 8930484.680, 200.531, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10244, 2dc3ed34-fe3e-4dcf-83c9-844b46b1e340, 0.0, 114.700, 0, DVT 15 m :1 ud, , 
692, , , 748824.850, 8930482.180, 210.972, 748824.850, 8930482.180, 205.972, 0.127, 5.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10192, 8e288369-b8de-405a-a81d-ebbdd0aabfb8, 0.0, 25.300, 0, DVT 15 m :1 ud, , 
693, , , 748826.450, 8930479.670, 211.104, 748826.450, 8930479.670, 199.504, 0.127, 11.600, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10130, 46b6dcf6-5504-4010-ba41-1de525b061e7, 0.0, 119.800, 0, DVT 15 m :1 ud, , A
694, , , 748828.060, 8930477.170, 211.158, 748828.060, 8930477.170, 200.158, 0.127, 11.000, 0.600, 3.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10081, 986ace9a-bc24-42d0-90d4-916fb43327ee, 0.0, 105.700, 0, DVT 15 m :1 ud, , A
695, , , 748828.130, 8930471.680, 210.953, 748828.130, 8930471.680, 199.753, 0.127, 11.200, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10031, 9637fca3-fe63-47de-8bfb-5c0e995cfa31, 0.0, 124.100, 0, DVT 15 m :1 ud, , A
696, , , 748826.830, 8930474.300, 210.967, 748826.830, 8930474.300, 199.467, 0.127, 11.500, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10071, 1189a204-2fe1-44f8-b9b4-d7626a062ff3, 0.0, 104.500, 0, DVT 15 m :1 ud, , A
697, , , 748825.230, 8930476.800, 211.084, 748825.230, 8930476.800, 200.084, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10120, 9a36fb3f-7af1-4245-a213-6432feeffc9e, 0.0, 131.300, 0, DVT 15 m :1 ud, , A
698, , , 748823.630, 8930479.300, 211.143, 748823.630, 8930479.300, 199.643, 0.127, 11.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10180, c57c0fea-8c9d-42c0-ae11-f63f63430ae1, 0.0, 135.300, 0, DVT 15 m :1 ud, , 
699, , , 748822.020, 8930481.810, 211.077, 748822.020, 8930481.810, 199.577, 0.127, 11.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10228, a3663ce5-ec6f-4714-91d5-2ecbacbed9ee, 0.0, 107.800, 0, DVT 15 m :1 ud, , 
700, , , 748820.420, 8930484.310, 210.864, 748820.420, 8930484.310, 200.764, 0.127, 10.100, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10282, fbb590de-a1f0-428b-a49a-11de4fa36477, 0.0, 122.200, 0, DVT 15 m :1 ud, , 
701, , , 748818.820, 8930486.810, 210.766, 748818.820, 8930486.810, 200.466, 0.127, 10.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10350, d278dad8-57b2-4898-9d8f-760079e6fd41, 0.0, 120.800, 0, DVT 15 m :1 ud, , 
